ano,estado,municipio,pcu,avance_obra,tipo_vivienda,viviendas,clave_municipio,clave_estado
0,Baja California Sur,Los Cabos,FC,HBT + 5m,Horizontal,15,008,03
0,San Luis Potosí,Rioverde,U2,HBT + 5m,Horizontal,3,024,24
0,Quintana Roo,Benito Juárez,U3,Avance 1-19,Vertical,503,005,23
0,Durango,Canatlán,FC,Avance 0,Horizontal,15,001,10
0,Puebla,Teziutlán,U1,Avance 80-99,Horizontal,8,174,21
0,Colima,Cuauhtémoc,FC,HBT - 5m,Horizontal,22,005,06
0,Tamaulipas,Victoria,U3,Avance 80-99,Horizontal,81,041,28
0,Michoacán de Ocampo,Morelia,FC,Avance 20-39,Vertical,112,053,16
0,Guanajuato,Guanajuato,U2,HBT + 5m,Vertical,3,015,11
0,Sonora,Guaymas,FC,Avance 80-99,Horizontal,13,029,26
0,Nuevo León,García,FC,HBT - 5m,Vertical,6,018,19
0,Sonora,Cananea,U2,HBT - 5m,Horizontal,2,019,26
0,Guanajuato,Celaya,FC,HBT + 5m,Vertical,1,007,11
0,Jalisco,Tototlán,FC,Avance 60-79,Horizontal,2,105,14
0,México,Toluca,U3,HBT + 5m,Horizontal,452,106,15
0,Nuevo León,Guadalupe,U1,Avance 60-79,Horizontal,54,026,19
0,Hidalgo,Tulancingo de Bravo,FC,HBT - 5m,Horizontal,5,077,13
0,Guerrero,Chilpancingo de los Bravo,U1,HBT - 5m,Vertical,23,029,12
0,San Luis Potosí,Soledad de Graciano Sánchez,U2,Avance 80-99,Horizontal,91,035,24
0,Puebla,Tehuacán,U3,Avance 0,Horizontal,94,156,21
0,Ciudad de México,Cuajimalpa de Morelos,U1,HBT + 5m,Vertical,9,004,09
0,Colima,Colima,U2,Avance 80-99,Horizontal,52,002,06
0,Tamaulipas,Altamira,U2,Sin HBT,Horizontal,76,003,28
0,Jalisco,Ocotlán,FC,Avance 0,Horizontal,57,063,14
0,Durango,Gómez Palacio,U1,Avance 80-99,Horizontal,1,007,10
0,Guanajuato,León,U2,Avance 1-19,Horizontal,130,020,11
0,México,Temoaya,FC,Avance 60-79,Horizontal,71,087,15
0,Puebla,Huauchinango,U1,HBT + 5m,Horizontal,3,071,21
0,Hidalgo,Tulancingo de Bravo,U2,Avance 80-99,Horizontal,5,077,13
0,Sonora,Hermosillo,U1,HBT + 5m,Horizontal,60,030,26
0,Nuevo León,Pesquería,ND,HBT + 5m,Horizontal,14,041,19
0,Guanajuato,Salamanca,U3,Avance 40-59,Horizontal,10,027,11
0,Sinaloa,Culiacán,U3,Sin HBT,Vertical,29,006,25
0,Morelos,Yecapixtla,U3,Sin HBT,Horizontal,1,030,17
0,Tabasco,Centro,U3,HBT - 5m,Vertical,128,004,27
0,México,Coacalco de Berriozábal,U1,Avance 60-79,Horizontal,17,020,15
0,Sinaloa,Ahome,U2,Avance 0,Horizontal,163,001,25
0,Guanajuato,San José Iturbide,U3,Avance 60-79,Horizontal,27,032,11
0,México,Temascalapa,U3,Avance 60-79,Horizontal,42,084,15
0,Nuevo León,Linares,FC,Avance 80-99,Horizontal,1,033,19
0,Zacatecas,Guadalupe,U2,Avance 80-99,Horizontal,25,017,32
0,Sinaloa,Ahome,U2,Sin HBT,Horizontal,120,001,25
0,México,Tecámac,U3,Avance 1-19,Horizontal,37,081,15
0,Zacatecas,Jerez,U1,Avance 40-59,Horizontal,1,020,32
0,Chiapas,Berriozábal,FC,Avance 60-79,Horizontal,173,012,07
0,Tamaulipas,Reynosa,FC,Avance 0,Horizontal,60,032,28
0,Jalisco,Tonalá,U3,Sin HBT,Horizontal,82,101,14
0,Puebla,Teziutlán,U1,Sin HBT,Horizontal,3,174,21
0,San Luis Potosí,Soledad de Graciano Sánchez,U1,Avance 20-39,Horizontal,5,035,24
0,México,Tecámac,U3,Avance 80-99,Horizontal,82,081,15
0,Yucatán,Kanasín,U3,Avance 1-19,Horizontal,482,041,31
0,Guanajuato,Irapuato,U2,Avance 20-39,Horizontal,77,017,11
0,Nuevo León,Monterrey,U2,HBT - 5m,Horizontal,31,039,19
0,Guanajuato,León,FC,Avance 1-19,Horizontal,274,020,11
0,Sinaloa,Mazatlán,FC,Avance 60-79,Horizontal,29,012,25
0,Puebla,Atlixco,FC,Avance 80-99,Horizontal,14,019,21
0,Puebla,Coronango,U3,Sin HBT,Vertical,32,034,21
0,Jalisco,Cihuatlán,FC,HBT - 5m,Horizontal,1,022,14
0,Nuevo León,Montemorelos,U2,Avance 80-99,Horizontal,19,038,19
0,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U1,Avance 20-39,Horizontal,8,056,13
0,Guanajuato,San Felipe,U2,Avance 20-39,Horizontal,51,030,11
0,Quintana Roo,Solidaridad,U2,Avance 40-59,Horizontal,14,008,23
0,Ciudad de México,Cuauhtémoc,U2,Avance 1-19,Vertical,17,015,09
0,Jalisco,La Barca,U3,HBT - 5m,Horizontal,11,018,14
0,Tlaxcala,Zacatelco,U3,HBT + 5m,Vertical,1,044,29
0,Veracruz de Ignacio de la Llave,Naranjos Amatlán,U2,HBT - 5m,Horizontal,3,013,30
0,Nuevo León,Ciénega de Flores,FC,Avance 60-79,Horizontal,78,012,19
0,México,Ecatepec de Morelos,U1,Avance 1-19,Horizontal,135,033,15
0,Colima,Manzanillo,U2,Avance 0,Horizontal,124,007,06
0,Baja California,Tijuana,U1,Avance 40-59,Horizontal,33,004,02
0,Chihuahua,Delicias,U2,HBT + 5m,Horizontal,168,021,08
0,Nuevo León,General Escobedo,U1,Avance 60-79,Horizontal,42,021,19
0,Sonora,Navojoa,U2,Avance 1-19,Horizontal,1,042,26
0,Querétaro,San Juan del Río,U3,HBT + 5m,Horizontal,247,016,22
0,Hidalgo,Tepeji del Río de Ocampo,FC,HBT + 5m,Horizontal,1,063,13
0,Nuevo León,Monterrey,U2,Sin reporte,Horizontal,1,039,19
0,Sinaloa,Ahome,U3,Avance 40-59,Horizontal,68,001,25
0,Tamaulipas,Reynosa,U3,Avance 20-39,Horizontal,567,032,28
0,San Luis Potosí,Soledad de Graciano Sánchez,FC,Avance 1-19,Horizontal,14,035,24
0,Jalisco,Tlajomulco de Zúñiga,U3,HBT + 5m,Horizontal,2688,097,14
0,Puebla,Chignahuapan,U3,Avance 60-79,Horizontal,1,053,21
0,Tamaulipas,Victoria,U3,Avance 0,Horizontal,192,041,28
0,México,Cuautitlán Izcalli,U2,Avance 60-79,Horizontal,15,121,15
0,Nuevo León,Cerralvo,FC,Avance 1-19,Horizontal,7,011,19
0,Sonora,San Luis Río Colorado,U3,Avance 0,Horizontal,30,055,26
0,Ciudad de México,Venustiano Carranza,U1,Avance 60-79,Vertical,109,017,09
0,Michoacán de Ocampo,Los Reyes,U2,Avance 1-19,Horizontal,5,075,16
0,Sinaloa,Navolato,U1,Avance 1-19,Horizontal,2,018,25
0,Baja California Sur,Comondú,U2,Avance 60-79,Horizontal,5,001,03
0,Sonora,Navojoa,U1,Avance 20-39,Horizontal,19,042,26
0,Tamaulipas,Reynosa,U1,HBT - 5m,Vertical,27,032,28
0,Veracruz de Ignacio de la Llave,Córdoba,U3,HBT + 5m,Horizontal,63,044,30
0,San Luis Potosí,Matehuala,U2,HBT - 5m,Horizontal,35,020,24
0,Nayarit,Tepic,U2,Sin HBT,Horizontal,67,017,18
0,Zacatecas,Guadalupe,U3,Avance 40-59,Horizontal,84,017,32
0,Jalisco,Puerto Vallarta,U1,HBT - 5m,Vertical,1,067,14
0,Yucatán,Mérida,FC,HBT + 5m,Horizontal,410,050,31
0,Guanajuato,León,U1,Avance 0,Horizontal,16,020,11
0,Hidalgo,Zempoala,ND,HBT + 5m,Horizontal,14,083,13
0,Colima,Cuauhtémoc,FC,Avance 0,Horizontal,5,005,06
0,Veracruz de Ignacio de la Llave,Coatepec,U2,Avance 40-59,Vertical,12,038,30
0,Guanajuato,Yuriria,U2,Sin HBT,Horizontal,1,046,11
0,México,Xonacatlán,U3,Avance 1-19,Vertical,19,115,15
0,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,U3,HBT + 5m,Horizontal,55,131,30
0,Veracruz de Ignacio de la Llave,Alvarado,FC,Sin HBT,Horizontal,16,011,30
0,Sinaloa,Culiacán,FC,Sin HBT,Horizontal,197,006,25
0,Morelos,Cuautla,U3,Sin HBT,Horizontal,3,006,17
0,Morelos,Emiliano Zapata,U3,Avance 60-79,Vertical,40,008,17
0,Hidalgo,Mineral de la Reforma,U3,HBT - 5m,Horizontal,434,051,13
0,Oaxaca,San Juan Bautista Tuxtepec,U2,Avance 80-99,Horizontal,114,184,20
0,México,Nicolás Romero,U2,Avance 40-59,Horizontal,94,060,15
0,Yucatán,Chicxulub Pueblo,FC,Avance 0,Horizontal,1,020,31
0,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Avance 20-39,Vertical,78,105,30
0,Puebla,Cuautlancingo,U3,Avance 20-39,Horizontal,56,041,21
0,Hidalgo,Actopan,U2,Avance 60-79,Horizontal,5,003,13
0,Guanajuato,Silao de la Victoria,FC,HBT + 5m,Horizontal,35,037,11
0,Quintana Roo,Solidaridad,U3,Avance 20-39,Vertical,54,008,23
0,Nuevo León,García,U3,Avance 0,Vertical,69,018,19
0,México,Cuautitlán,U3,HBT + 5m,Horizontal,44,024,15
0,Sinaloa,Culiacán,U3,Avance 0,Horizontal,1002,006,25
0,Ciudad de México,Azcapotzalco,U1,Avance 80-99,Vertical,130,002,09
0,Baja California,Tijuana,U3,Avance 0,Vertical,45,004,02
0,Coahuila de Zaragoza,Acuña,U2,Avance 60-79,Horizontal,72,002,05
0,Colima,Cuauhtémoc,FC,Avance 60-79,Horizontal,35,005,06
0,Guanajuato,Cuerámaro,FC,HBT + 5m,Horizontal,37,012,11
0,Nuevo León,Apodaca,U1,Avance 1-19,Horizontal,106,006,19
0,Colima,Colima,FC,Sin HBT,Horizontal,11,002,06
0,Baja California Sur,La Paz,U2,Avance 0,Horizontal,17,003,03
0,Veracruz de Ignacio de la Llave,Coatepec,U2,Avance 60-79,Vertical,30,038,30
0,Baja California Sur,La Paz,FC,Avance 1-19,Horizontal,12,003,03
0,Michoacán de Ocampo,Lázaro Cárdenas,U1,HBT + 5m,Horizontal,4,052,16
0,Chihuahua,Cuauhtémoc,U3,Avance 60-79,Horizontal,15,017,08
0,Coahuila de Zaragoza,Castaños,U2,Avance 60-79,Horizontal,11,006,05
0,Puebla,Huejotzingo,U3,Sin HBT,Vertical,24,074,21
0,Morelos,Jojutla,FC,Avance 1-19,Horizontal,8,012,17
0,Nuevo León,Guadalupe,U2,HBT + 5m,Horizontal,320,026,19
0,México,Atizapán de Zaragoza,U2,Sin HBT,Vertical,145,013,15
0,Durango,Durango,U2,Avance 1-19,Horizontal,114,005,10
0,Morelos,Cuernavaca,U1,Sin reporte,Horizontal,1,007,17
0,Tamaulipas,Reynosa,U3,Sin reporte,Vertical,33,032,28
0,Aguascalientes,Calvillo,U3,Sin HBT,Horizontal,9,003,01
0,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U3,Avance 40-59,Horizontal,4,056,13
0,Quintana Roo,Cozumel,U1,Sin HBT,Horizontal,5,001,23
0,Aguascalientes,Calvillo,U3,HBT - 5m,Horizontal,4,003,01
0,Chihuahua,Nuevo Casas Grandes,U3,Avance 0,Horizontal,47,050,08
0,Jalisco,Zapotlanejo,U3,HBT + 5m,Horizontal,9,124,14
0,Sinaloa,Mazatlán,FC,Avance 1-19,Horizontal,13,012,25
0,Tlaxcala,Tzompantepec,U2,HBT + 5m,Horizontal,8,038,29
0,Chiapas,Ocozocoautla de Espinosa,U2,Avance 1-19,Horizontal,2,061,07
0,Chiapas,Tuxtla Gutiérrez,U3,Avance 1-19,Horizontal,6,101,07
0,Guanajuato,Villagrán,FC,HBT + 5m,Horizontal,87,044,11
0,Sonora,Agua Prieta,U2,Avance 60-79,Horizontal,3,002,26
0,Michoacán de Ocampo,Lázaro Cárdenas,FC,HBT + 5m,Horizontal,145,052,16
0,Aguascalientes,Aguascalientes,U3,Avance 20-39,Vertical,28,001,01
0,México,Temoaya,FC,HBT + 5m,Horizontal,293,087,15
0,Jalisco,El Salto,FC,Avance 40-59,Horizontal,4,070,14
0,Nuevo León,General Escobedo,U3,Avance 60-79,Horizontal,90,021,19
0,Coahuila de Zaragoza,Parras,U2,HBT - 5m,Horizontal,10,024,05
0,Puebla,Coronango,U2,Avance 60-79,Horizontal,21,034,21
0,Guanajuato,Irapuato,U3,Avance 1-19,Horizontal,61,017,11
0,Nuevo León,Juárez,U1,Avance 20-39,Horizontal,105,031,19
0,México,Tecámac,U2,Avance 80-99,Horizontal,173,081,15
0,Durango,Durango,FC,Avance 80-99,Horizontal,13,005,10
0,Coahuila de Zaragoza,Piedras Negras,U1,Avance 80-99,Horizontal,17,025,05
0,Guanajuato,Valle de Santiago,U3,HBT - 5m,Horizontal,6,042,11
0,Nayarit,Bahía de Banderas,U3,Sin HBT,Vertical,8,020,18
0,Coahuila de Zaragoza,Saltillo,U1,HBT + 5m,Horizontal,152,030,05
0,Tlaxcala,Zacatelco,U3,Avance 80-99,Horizontal,7,044,29
0,Hidalgo,Epazoyucan,FC,Avance 1-19,Vertical,12,022,13
0,Coahuila de Zaragoza,Torreón,U3,Avance 1-19,Horizontal,326,035,05
0,Veracruz de Ignacio de la Llave,Cosoleacaque,U3,Avance 0,Horizontal,219,048,30
0,Baja California,Tijuana,U1,HBT + 5m,Vertical,430,004,02
0,México,Nextlalpan,FC,HBT - 5m,Horizontal,92,059,15
0,Chihuahua,Hidalgo del Parral,U2,Avance 20-39,Horizontal,3,032,08
0,Jalisco,Lagos de Moreno,U1,Avance 40-59,Horizontal,4,053,14
0,Tabasco,Comalcalco,U2,HBT + 5m,Vertical,1,005,27
0,Aguascalientes,Jesús María,U3,Avance 80-99,Vertical,1,005,01
0,Tlaxcala,Contla de Juan Cuamatzi,U1,Avance 80-99,Horizontal,2,018,29
0,Hidalgo,Tizayuca,FC,HBT + 5m,Vertical,21,069,13
0,Baja California Sur,Los Cabos,U3,Avance 0,Horizontal,108,008,03
0,Tlaxcala,La Magdalena Tlaltelulco,U2,Avance 1-19,Horizontal,1,048,29
0,Jalisco,Jocotepec,U2,HBT + 5m,Vertical,9,050,14
0,Guanajuato,Jerécuaro,FC,HBT + 5m,Horizontal,6,019,11
0,Colima,Cuauhtémoc,FC,Avance 20-39,Horizontal,18,005,06
0,Sinaloa,Salvador Alvarado,U2,HBT + 5m,Horizontal,50,015,25
0,Yucatán,Mérida,U2,Avance 40-59,Vertical,2,050,31
0,Colima,Colima,U2,Avance 60-79,Horizontal,44,002,06
0,Ciudad de México,La Magdalena Contreras,U2,Avance 80-99,Vertical,1,008,09
0,Coahuila de Zaragoza,Piedras Negras,U2,Avance 1-19,Horizontal,35,025,05
0,Chiapas,Comitán de Domínguez,FC,Avance 1-19,Horizontal,19,019,07
0,México,Tonanitla,U3,Avance 60-79,Horizontal,42,125,15
0,Hidalgo,Cuautepec de Hinojosa,U3,HBT + 5m,Horizontal,16,016,13
0,Puebla,Juan C. Bonilla,U1,HBT + 5m,Horizontal,146,090,21
0,Jalisco,Puerto Vallarta,U2,HBT - 5m,Horizontal,37,067,14
0,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,FC,HBT + 5m,Horizontal,50,014,11
0,Tabasco,Nacajuca,U3,Avance 1-19,Horizontal,9,013,27
0,Veracruz de Ignacio de la Llave,Veracruz,U1,HBT + 5m,Horizontal,45,193,30
0,Guanajuato,Moroleón,U2,HBT - 5m,Horizontal,2,021,11
0,Oaxaca,Santo Domingo Tehuantepec,U1,HBT + 5m,Horizontal,42,515,20
0,Yucatán,Valladolid,U3,Avance 1-19,Horizontal,17,102,31
0,Nuevo León,Montemorelos,U2,Avance 1-19,Horizontal,12,038,19
0,Campeche,Hecelchakán,FC,Avance 1-19,Horizontal,3,005,04
0,Jalisco,San Juan de los Lagos,U2,HBT - 5m,Horizontal,37,073,14
0,Aguascalientes,Aguascalientes,U2,Avance 0,Vertical,152,001,01
0,Guanajuato,Salvatierra,U1,HBT + 5m,Vertical,9,028,11
0,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,U3,Avance 1-19,Horizontal,15,131,30
0,Hidalgo,Mineral de la Reforma,U2,Sin reporte,Horizontal,2,051,13
0,Nayarit,Bahía de Banderas,U3,Avance 80-99,Vertical,6,020,18
0,Chiapas,Huehuetán,FC,HBT + 5m,Vertical,5,037,07
0,Sinaloa,Ahome,U2,HBT + 5m,Horizontal,880,001,25
0,Sonora,Puerto Peñasco,FC,HBT + 5m,Vertical,3,048,26
0,Morelos,Tlaltizapán de Zapata,FC,HBT + 5m,Horizontal,108,024,17
0,Ciudad de México,Iztacalco,U1,HBT + 5m,Vertical,916,006,09
0,Colima,Tecomán,U1,HBT - 5m,Horizontal,15,009,06
0,Morelos,Emiliano Zapata,U3,HBT - 5m,Vertical,15,008,17
0,Aguascalientes,Rincón de Romos,FC,HBT + 5m,Horizontal,8,007,01
0,Jalisco,San Pedro Tlaquepaque,U3,HBT - 5m,Horizontal,142,098,14
0,Tamaulipas,Reynosa,U1,Avance 40-59,Horizontal,39,032,28
0,Veracruz de Ignacio de la Llave,Tierra Blanca,FC,Avance 20-39,Horizontal,2,174,30
0,Sinaloa,Escuinapa,FC,Sin HBT,Horizontal,1,009,25
0,Guanajuato,San Luis de la Paz,U2,Avance 1-19,Horizontal,4,033,11
0,Querétaro,Corregidora,FC,Avance 0,Horizontal,43,006,22
0,Puebla,Huejotzingo,U2,Avance 1-19,Vertical,112,074,21
0,Jalisco,Tlajomulco de Zúñiga,U3,HBT - 5m,Horizontal,1220,097,14
0,México,Nicolás Romero,FC,Sin HBT,Horizontal,20,060,15
0,Jalisco,Tlajomulco de Zúñiga,U3,Sin HBT,Vertical,70,097,14
0,Querétaro,Pedro Escobedo,FC,Avance 80-99,Horizontal,40,012,22
0,Aguascalientes,Aguascalientes,U3,Sin reporte,Horizontal,1,001,01
0,Aguascalientes,Calvillo,U1,Avance 60-79,Horizontal,1,003,01
0,Tabasco,Teapa,U1,HBT + 5m,Horizontal,2,016,27
0,Querétaro,Querétaro,U3,Sin HBT,Horizontal,874,014,22
0,Querétaro,Pedro Escobedo,FC,Sin HBT,Horizontal,10,012,22
0,Oaxaca,Santa Cruz Xoxocotlán,U3,Avance 60-79,Vertical,20,385,20
0,Nuevo León,Salinas Victoria,U3,Avance 60-79,Horizontal,176,045,19
0,Zacatecas,Ojocaliente,U2,Avance 40-59,Horizontal,1,036,32
0,Tamaulipas,Altamira,U3,Avance 1-19,Vertical,156,003,28
0,Jalisco,El Salto,U3,Avance 20-39,Vertical,115,070,14
0,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U2,Avance 40-59,Horizontal,24,056,13
0,Veracruz de Ignacio de la Llave,Río Blanco,U2,Avance 20-39,Horizontal,25,138,30
0,Jalisco,Ixtlahuacán de los Membrillos,U3,Sin HBT,Horizontal,2,044,14
0,Veracruz de Ignacio de la Llave,Veracruz,FC,Avance 0,Vertical,229,193,30
0,Coahuila de Zaragoza,Frontera,U2,Avance 80-99,Horizontal,7,010,05
0,Hidalgo,Huichapan,FC,Avance 60-79,Horizontal,1,029,13
0,Tlaxcala,Tzompantepec,FC,Sin HBT,Vertical,10,038,29
0,Zacatecas,Zacatecas,U2,Avance 80-99,Horizontal,4,056,32
0,Coahuila de Zaragoza,Múzquiz,U3,HBT - 5m,Horizontal,21,020,05
0,Veracruz de Ignacio de la Llave,Xalapa,U3,Avance 1-19,Vertical,80,087,30
0,Coahuila de Zaragoza,Ramos Arizpe,FC,Avance 0,Horizontal,1,027,05
0,Guanajuato,Guanajuato,U3,Avance 20-39,Vertical,60,015,11
0,Tlaxcala,Papalotla de Xicohténcatl,U2,Avance 80-99,Vertical,96,041,29
0,Puebla,Chignahuapan,U1,HBT + 5m,Horizontal,3,053,21
0,Tabasco,Comalcalco,U2,HBT + 5m,Horizontal,5,005,27
0,Michoacán de Ocampo,Zamora,U2,Avance 80-99,Horizontal,30,108,16
0,Nayarit,Santa María del Oro,FC,Sin HBT,Horizontal,3,014,18
0,Nayarit,Bahía de Banderas,U2,HBT + 5m,Horizontal,262,020,18
0,Sinaloa,Salvador Alvarado,U3,HBT + 5m,Horizontal,40,015,25
0,Querétaro,Querétaro,U1,Sin HBT,Vertical,3,014,22
0,Yucatán,Motul,U3,Avance 0,Horizontal,2,052,31
0,Coahuila de Zaragoza,Torreón,U3,HBT + 5m,Horizontal,161,035,05
0,Coahuila de Zaragoza,Arteaga,U2,HBT - 5m,Horizontal,1,004,05
0,Coahuila de Zaragoza,Ramos Arizpe,U2,Avance 60-79,Horizontal,44,027,05
0,Nuevo León,General Escobedo,U3,Avance 40-59,Horizontal,107,021,19
0,Guerrero,Acapulco de Juárez,U1,HBT + 5m,Vertical,191,001,12
0,Chiapas,Tapachula,FC,Sin HBT,Horizontal,4,089,07
0,Sinaloa,Navolato,FC,Avance 80-99,Vertical,1,018,25
0,Aguascalientes,Pabellón de Arteaga,FC,HBT + 5m,Horizontal,4,006,01
0,Aguascalientes,San Francisco de los Romo,U3,HBT - 5m,Horizontal,130,011,01
0,Puebla,Puebla,FC,HBT + 5m,Vertical,106,114,21
0,Durango,Durango,U1,Avance 20-39,Vertical,3,005,10
0,Morelos,Jiutepec,FC,Sin HBT,Vertical,5,011,17
0,Nuevo León,Apodaca,FC,Avance 60-79,Horizontal,26,006,19
0,San Luis Potosí,San Luis Potosí,U2,HBT - 5m,Vertical,24,028,24
0,Oaxaca,Santa Cruz Xoxocotlán,U3,Avance 1-19,Vertical,29,385,20
0,San Luis Potosí,Soledad de Graciano Sánchez,U3,Avance 80-99,Horizontal,158,035,24
0,Jalisco,Ameca,U3,Avance 40-59,Horizontal,3,006,14
0,Yucatán,Valladolid,U3,HBT + 5m,Horizontal,40,102,31
0,Hidalgo,Tulancingo de Bravo,U2,Sin HBT,Horizontal,9,077,13
0,Tamaulipas,Reynosa,U2,Avance 80-99,Horizontal,101,032,28
0,Tamaulipas,Victoria,FC,HBT - 5m,Horizontal,33,041,28
0,Hidalgo,Zempoala,FC,Avance 20-39,Vertical,16,083,13
0,Nuevo León,Santa Catarina,U3,Avance 80-99,Vertical,12,048,19
0,Nuevo León,Sabinas Hidalgo,FC,Avance 1-19,Horizontal,17,044,19
0,Guerrero,Iguala de la Independencia,U2,HBT - 5m,Horizontal,21,035,12
0,Veracruz de Ignacio de la Llave,Emiliano Zapata,FC,Avance 40-59,Horizontal,5,065,30
0,Sonora,Caborca,U2,Avance 80-99,Horizontal,14,017,26
0,México,Toluca,U2,Avance 60-79,Horizontal,98,106,15
0,Chiapas,San Cristóbal de las Casas,U2,HBT + 5m,Horizontal,2,078,07
0,Coahuila de Zaragoza,San Buenaventura,U2,HBT + 5m,Horizontal,3,031,05
0,Aguascalientes,Calvillo,U1,HBT - 5m,Horizontal,1,003,01
0,Nuevo León,Linares,U3,Sin HBT,Horizontal,1,033,19
0,Zacatecas,Río Grande,U2,HBT - 5m,Horizontal,17,039,32
0,Tlaxcala,Huamantla,U2,Avance 1-19,Horizontal,1,013,29
0,Ciudad de México,Venustiano Carranza,U1,Avance 20-39,Vertical,2,017,09
0,Jalisco,Cihuatlán,FC,Sin HBT,Horizontal,3,022,14
0,Jalisco,Tonalá,U3,HBT - 5m,Vertical,241,101,14
0,Guerrero,Acapulco de Juárez,U1,Sin HBT,Horizontal,122,001,12
0,Oaxaca,Santa María Colotepec,FC,Avance 40-59,Horizontal,1,401,20
0,Nuevo León,Guadalupe,U3,Avance 1-19,Horizontal,133,026,19
0,Veracruz de Ignacio de la Llave,Isla,FC,Sin HBT,Horizontal,2,077,30
0,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Sin HBT,Horizontal,28,105,30
0,Veracruz de Ignacio de la Llave,Nogales,U2,Avance 80-99,Vertical,2,115,30
0,Nuevo León,Montemorelos,U1,Avance 80-99,Horizontal,4,038,19
0,Baja California,Playas de Rosarito,U3,Sin HBT,Horizontal,7,005,02
0,Hidalgo,Pachuca de Soto,FC,Sin HBT,Horizontal,29,048,13
0,Puebla,Puebla,U3,Sin HBT,Vertical,5,114,21
0,Guanajuato,Valle de Santiago,FC,HBT + 5m,Horizontal,2,042,11
0,Jalisco,Ixtlahuacán de los Membrillos,U2,HBT + 5m,Horizontal,1,044,14
0,Jalisco,Tala,U2,HBT + 5m,Horizontal,50,083,14
0,Morelos,Cuernavaca,FC,Sin HBT,Vertical,1,007,17
0,San Luis Potosí,Matehuala,U2,Avance 1-19,Horizontal,126,020,24
0,México,Temascalapa,U3,Avance 20-39,Horizontal,57,084,15
0,Durango,Durango,FC,Sin reporte,Horizontal,2,005,10
0,México,Zinacantepec,U2,Avance 60-79,Horizontal,3,118,15
0,Querétaro,Querétaro,FC,Avance 80-99,Horizontal,62,014,22
0,Yucatán,Ticul,U2,HBT + 5m,Horizontal,2,089,31
0,Chiapas,Berriozábal,U3,HBT - 5m,Horizontal,24,012,07
0,Tamaulipas,Altamira,U2,Avance 20-39,Horizontal,11,003,28
0,Jalisco,Autlán de Navarro,U1,Sin HBT,Horizontal,1,015,14
0,Coahuila de Zaragoza,Torreón,U3,HBT - 5m,Horizontal,244,035,05
0,Jalisco,Zapotlán el Grande,U2,Avance 40-59,Horizontal,16,023,14
0,Jalisco,El Arenal,FC,Avance 0,Horizontal,34,009,14
0,Baja California,Tijuana,U3,Avance 1-19,Vertical,174,004,02
0,Jalisco,Ocotlán,U2,Avance 80-99,Vertical,97,063,14
0,Tamaulipas,Reynosa,U1,Avance 80-99,Horizontal,46,032,28
0,Guerrero,Acapulco de Juárez,U3,Avance 80-99,Vertical,147,001,12
0,Puebla,Puebla,U3,Avance 20-39,Horizontal,107,114,21
0,Puebla,Huauchinango,U2,Avance 0,Vertical,56,071,21
0,Veracruz de Ignacio de la Llave,Pánuco,U2,HBT - 5m,Horizontal,1,123,30
0,Guerrero,Zihuatanejo de Azueta,U1,Sin HBT,Horizontal,1,038,12
0,Guanajuato,Irapuato,U1,HBT + 5m,Vertical,13,017,11
0,Baja California,Tijuana,FC,HBT + 5m,Horizontal,96,004,02
0,Sonora,Puerto Peñasco,U2,HBT + 5m,Vertical,3,048,26
0,Hidalgo,Mineral de la Reforma,FC,Avance 80-99,Horizontal,386,051,13
0,Durango,Mapimí,FC,Avance 0,Horizontal,1,013,10
0,México,Calimaya,FC,Avance 1-19,Horizontal,50,018,15
0,Morelos,Cuautla,U2,HBT + 5m,Horizontal,64,006,17
0,San Luis Potosí,Matehuala,U3,Avance 80-99,Horizontal,2,020,24
0,Morelos,Yautepec,U2,Sin HBT,Vertical,21,029,17
0,Tlaxcala,Chiautempan,U2,Avance 40-59,Horizontal,2,010,29
0,Nuevo León,Juárez,U3,HBT + 5m,Vertical,50,031,19
0,Tamaulipas,Tampico,U1,Sin HBT,Horizontal,8,038,28
0,Aguascalientes,Aguascalientes,U2,Sin reporte,Horizontal,24,001,01
0,Coahuila de Zaragoza,Sabinas,U3,HBT + 5m,Horizontal,23,028,05
0,Guanajuato,Guanajuato,U3,Avance 80-99,Horizontal,56,015,11
0,Puebla,Atlixco,FC,Sin HBT,Horizontal,13,019,21
0,Chihuahua,Aquiles Serdán,U3,Avance 40-59,Horizontal,33,004,08
0,Chiapas,Tapachula,U2,HBT + 5m,Vertical,10,089,07
0,Michoacán de Ocampo,Morelia,U2,HBT - 5m,Horizontal,49,053,16
0,Michoacán de Ocampo,Zamora,U2,HBT + 5m,Horizontal,319,108,16
0,Sonora,Nogales,U1,HBT + 5m,Vertical,5,043,26
0,Sinaloa,Mazatlán,U3,Avance 40-59,Horizontal,36,012,25
0,Nuevo León,Salinas Victoria,U3,HBT + 5m,Horizontal,695,045,19
